collation.n.03	careful examination and comparison to note points of disagreement	COMPARE
equation.n.03	the act of regarding as equal	COMPARE
ransacking.n.01	a thorough search for something (often causing disorder or confusion)	SEARCH
search.n.02	an investigation seeking answers	SEARCH
exploration.n.01	to travel for the purpose of discovery	SEARCH
foraging.n.01	the act of searching for food and provisions	SEARCH
frisk.n.01	the act of searching someone for concealed weapons or illegal drugs	SEARCH
grope.n.01	the act of groping; and instance of groping	TOUCH
hunt.n.08	the pursuit and killing or capture of wild animals regarded as a sport	CHASE
hunt.n.07	the work of finding and killing or capturing animals for food or pelts	CHASE
quest.n.02	the act of searching for something	SEARCH
scouting.n.01	exploring in order to gain information	SEARCH
reconnaissance.n.01	the act of reconnoitring (especially to gain information about an enemy or potential enemy)	SEARCH
scouring.n.01	moving over territory to search for something	SEARCH
search.n.05	boarding and inspecting a ship on the high seas	SEARCH
seeking.n.02	an attempt to acquire or gain something	SEARCH
palliation.n.01	easing the severity of a pain or a disease without removing the cause	HELP_HEAL_CARE_CURE
benevolence.n.03	an act intending or showing kindness and good will	HELP_HEAL_CARE_CURE
convalescence.n.01	gradual healing (through rest) after sickness or injury	HELP_HEAL_CARE_CURE
healing.n.01	the natural process by which the body repairs itself	HELP_HEAL_CARE_CURE
cupping.n.01	a treatment in which evacuated cups are applied to the skin to draw blood through the surface	HELP_HEAL_CARE_CURE
defervescence.n.01	abatement of a fever as indicated by a reduction in body temperature	HELP_HEAL_CARE_CURE
detoxification.n.01	a treatment for addiction to drugs or alcohol intended to remove the physiological effects of the addictive substances	HELP_HEAL_CARE_CURE
fomentation.n.02	application of warm wet coverings to a part of the body to relieve pain and inflammation	HELP_HEAL_CARE_CURE
sanitation.n.02	making something sanitary (free of germs) as by sterilizing	HELP_HEAL_CARE_CURE
medicine.n.03	the learned profession that is mastered by graduate training in a medical school and that is devoted to preventing or alleviating or curing diseases and injuries	HELP_HEAL_CARE_CURE
relief.n.05	assistance in time of difficulty	HELP_HEAL_CARE_CURE
nursing.n.01	the work of caring for the sick or injured or infirm	HELP_HEAL_CARE_CURE
operation.n.06	a medical procedure involving an incision with instruments; performed to repair damage or arrest disease in a living body	HELP_HEAL_CARE_CURE
regeneration.n.03	the activity of spiritual or physical renewal	HELP_HEAL_CARE_CURE
rejuvenation.n.01	the phenomenon of vitality and freshness being restored	HELP_HEAL_CARE_CURE
salvage.n.02	the act of saving goods or property that were in danger of damage or destruction	HELP_HEAL_CARE_CURE
salvation.n.04	saving someone or something from harm or from an unpleasant situation	HELP_HEAL_CARE_CURE
salve.n.02	anything that remedies or heals or soothes	HELP_HEAL_CARE_CURE
trephination.n.01	an operation that removes a circular section of bone from the skull	HELP_HEAL_CARE_CURE
sexual_love.n.02	sexual activities (often including sexual intercourse) between two people	HAVE-SEX
fuck.n.01	slang for sexual intercourse	HAVE-SEX
sexual_intercourse.n.01	the act of sexual procreation between a man and a woman; the man's penis is inserted into the woman's vagina and excited until orgasm and ejaculation occur	HAVE-SEX
fellatio.n.01	oral stimulation of the penis	HAVE-SEX
sodomy.n.01	intercourse via the anus, committed by a man with a man or woman	HAVE-SEX
consummation.n.01	the completion of marriage by sexual intercourse	HAVE-SEX
pollination.n.01	transfer of pollen from the anther to the stigma of a plant	HAVE-SEX
cross-pollination.n.01	fertilization by transfer of pollen from the anthers of one flower to the stigma of another	HAVE-SEX
defloration.n.01	an act that despoils the innocence or beauty of something	DEBASE_ADULTERATE
defloration.n.02	the act of depriving a woman of her virginity (especially by rupturing the hymen through sexual intercourse)	HAVE-SEX
fall.n.05	a lapse into sin; a loss of innocence or of chastity	FAIL_LOSE
fornication.n.01	voluntary sexual intercourse between persons not married to each other	HAVE-SEX
masturbation.n.01	manual stimulation of the genital organs (of yourself or another) for sexual pleasure	HAVE-SEX
jacking_off.n.01	slang for masturbation	HAVE-SEX
caressing.n.01	affectionate play (or foreplay without contact with the genital organs)	TOUCH
penetration.n.06	the act (by a man) of inserting his penis into the vagina of a woman	HAVE-SEX
servicing.n.01	the act of mating by male animals	HAVE-SEX
impact.n.02	a forceful consequence; a strong effect	AFFECT
impingement.n.01	influencing strongly	AFFECT
attack.n.08	the onset of a corrosive or destructive process (as by a chemical agent)	AFFECT
degeneration.n.01	the process of declining from a higher to a lower level of effective power or vitality or essential quality	WORSEN
permeation.n.01	the process of permeating or infusing something with a substance	COVER_SPREAD_SURMOUNT
interpenetration.n.02	mutual penetration; diffusion of each through the other	COMBINE_MIX_UNITE
play.n.06	utilization or exercise	AFFECT
repercussion.n.01	a remote or indirect consequence of some action	INFLUENCE
shoot.n.02	the act of shooting at targets	SHOOT_LAUNCH_PROPEL
dribble.n.03	the propulsion of a ball by repeated taps or kicks	SHOOT_LAUNCH_PROPEL
fusillade.n.01	rapid simultaneous discharge of firearms	SHOOT_LAUNCH_PROPEL
gun.n.07	the discharge of a firearm as signal or as a salute in military ceremonies	SHOOT_LAUNCH_PROPEL
fountain.n.03	an artificially produced flow of water	SHOOT_LAUNCH_PROPEL
pop.n.03	a sharp explosive sound as from a gunshot or drawing a cork	MAKE-A-SOUND
snipe.n.02	a gunshot from a concealed location	SHOOT_LAUNCH_PROPEL
aggression.n.04	the act of initiating hostilities	ATTACK_BOMB
combat.n.01	an engagement fought between two military forces	FIGHT
battle.n.01	a hostile meeting of opposing military forces in the course of a war	FIGHT
ambush.n.01	the act of concealing yourself and lying in wait to attack by surprise	ATTACK_BOMB
rape.n.03	the crime of forcing a woman to submit to sexual intercourse against her will	ATTACK_BOMB
assault.n.02	a threatened or attempted physical attack by someone who appears to be able to cause bodily harm if not stopped	ATTACK_BOMB
attack.n.05	the act of attacking	ATTACK_BOMB
outrage.n.02	a wantonly cruel act	ATTACK_BOMB
atomization.n.02	annihilation by reducing something to atoms	ATTACK_BOMB
charge.n.01	an impetuous rush toward someone or something	ATTACK_BOMB
blast.n.04	an explosion (as of dynamite)	ATTACK_BOMB
barrage.n.02	the heavy fire of artillery to saturate an area rather than hit a specific target	ATTACK_BOMB
blitz.n.02	a swift and violent military offensive with intensive aerial bombardment	ATTACK_BOMB
bombing.n.01	an attack by dropping bombs	ATTACK_BOMB
campaign.n.03	several related operations aimed at achieving a particular goal (usually within geographical and temporal constraints)	ATTACK_BOMB
cannonade.n.01	intense and continuous artillery fire	ATTACK_BOMB
carpet_bombing.n.01	an extensive and systematic bombing intended to devastate a large target	ATTACK_BOMB
counterattack.n.01	an attack by a defending force against an attacking enemy force in order to regain lost ground or cut off enemy advance units etc.	ATTACK_BOMB
crusade.n.02	any of the more or less continuous military expeditions in the 11th to 13th centuries when Christian powers of Europe tried to recapture the Holy Land from the Muslims	ATTACK_BOMB
dive-bombing.n.01	a bombing run in which the bomber releases the bomb while flying straight toward the target	ATTACK_BOMB
storm.n.03	a direct and violent assault on a stronghold	ATTACK_BOMB
violence.n.01	an act of aggression (as one against a person who resists)	ATTACK_BOMB
gassing.n.02	the deliberate act of poisoning some person or animal with gas	ATTACK_BOMB
strike.n.05	(baseball) a pitch that the batter swings at and misses, or that the batter hits into foul territory, or that the batter does not swing at but the umpire judges to be in the area over home plate and between the batter's knees and shoulders	ATTACK_BOMB
strike.n.02	an attack that is intended to seize or inflict damage on or destroy an objective	ATTACK_BOMB
invasion.n.01	the act of invading; the act of an army that invades for conquest or plunder	ATTACK_BOMB
occupation.n.02	the control of a country by military forces of a foreign power	ATTACK_BOMB
invasion.n.03	(pathology) the spread of pathogenic microorganisms or malignant cells to new sites in the body	ATTACK_BOMB
molestation.n.01	the act of subjecting someone to unwanted or improper sexual advances or activity (especially women or children)	ATTACK_BOMB
retaliation.n.01	action taken in return for an injury or offense	ATTACK_BOMB
brutality.n.02	a brutal barbarous savage act	ATTACK_BOMB
surprise.n.02	a sudden unexpected event	CAUSE-MENTAL-STATE
strafe.n.01	an attack of machine-gun fire or cannon fire from a low flying airplane	ATTACK_BOMB
joust.n.01	a combat between two mounted knights tilting against each other with blunted lances	FIGHT
struggle.n.01	an energetic attempt to achieve something	TRY
war.n.01	the waging of armed conflict against an enemy	ATTACK_BOMB
courtship.n.01	a man's courting of a woman; seeking the affections of a woman (usually with the hope of marriage)	COURT
seduction.n.02	an act of winning the love or sexual favor of someone	COURT
sexual_conquest.n.01	a seduction culminating in sexual intercourse	COURT
tying.n.01	the act of tying or binding things together	SECURE_FASTEN_TIE
fastening.n.02	the act of fastening things together	SECURE_FASTEN_TIE
implantation.n.01	(embryology) the organic process whereby a fertilized egg becomes implanted in the lining of the uterus of placental mammals	SECURE_FASTEN_TIE
implantation.n.03	a surgical procedure that places something in the human body	SECURE_FASTEN_TIE
implantation.n.02	the act of planting or setting in the ground	SECURE_FASTEN_TIE
placement.n.03	the act of putting something in a certain place	PUT_APPLY_PLACE_PAVE
planting.n.01	the act of fixing firmly in place	SECURE_FASTEN_TIE
locking.n.01	the act of locking something up to protect it	CAGE_IMPRISON
docking.n.01	the act of securing an arriving vessel with ropes	LAND_GET-OFF
sewing.n.01	joining or attaching by stitches	SECURE_FASTEN_TIE
trade.n.02	the skilled practice of a practical occupation	MOUNT_ASSEMBLE_PRODUCE
stabilization.n.02	the act of making something (as a vessel or aircraft) less likely to overturn	STABILIZE_SUPPORT-PHYSICALLY
fixation.n.03	the activity of fastening something firmly in position	STABILIZE_SUPPORT-PHYSICALLY
fixation.n.04	(histology) the preservation and hardening of a tissue sample to retain as nearly as possible the same relations they had in the living body	STABILIZE_SUPPORT-PHYSICALLY
support.n.08	the act of bearing the weight of or strengthening	STABILIZE_SUPPORT-PHYSICALLY
shoring.n.02	the act of propping up with shores	STABILIZE_SUPPORT-PHYSICALLY
stabilization.n.01	the act of stabilizing something or making it more stable	STABILIZE_SUPPORT-PHYSICALLY
slam.n.02	the noise made by the forceful impact of two objects	CLOSE
documentary.n.01	a film or TV program presenting the facts about a person or event	RECORD
movie.n.01	a form of entertainment that enacts a story by sound and a sequence of images giving the illusion of continuous movement	RECORD
filming.n.01	the act of making a film	RECORD
take.n.02	the act of photographing a scene or part of a scene without interruption	RECORD
inscription.n.03	the activity of inscribing (especially carving or engraving) letters or words	RECORD
inventory.n.05	making an itemized list of merchandise or supplies on hand	RECORD
matriculation.n.01	admission to a group (especially a college or university)	RECORD
notch.n.04	a small cut	CUT
reading.n.08	the act of measuring with meters or similar instruments	RECORD
recording.n.02	the act of making a record (especially an audio record)	RECORD
registration.n.01	the act of enrolling	RECORD
retake.n.01	a shot or scene that is photographed again	RECORD
betrothal.n.02	the act of becoming betrothed or engaged	ALLY_ASSOCIATE_MARRY
betrothal.n.01	a mutual promise to marry	ALLY_ASSOCIATE_MARRY
promise.n.01	a verbal commitment by one person to another agreeing to do (or not to do) something in the future	GUARANTEE_ENSURE_PROMISE
affiliation.n.02	the act of becoming formally connected or joined	ALLY_ASSOCIATE_MARRY
association.n.02	the act of consorting with or joining with others	ACCOMPANY
confederation.n.03	the act of forming an alliance or confederation	ALLY_ASSOCIATE_MARRY
cooperation.n.02	the practice of cooperating	ALLY_ASSOCIATE_MARRY
marriage.n.03	the act of marrying; the nuptial ceremony	ALLY_ASSOCIATE_MARRY
federation.n.03	the act of constituting a political unity out of a number of separate states or colonies or provinces so that each member retains the management of its internal affairs	ALLY_ASSOCIATE_MARRY
unionization.n.01	act of forming labor unions	ALLY_ASSOCIATE_MARRY
remarriage.n.01	the act of marrying again	ALLY_ASSOCIATE_MARRY
reunion.n.02	the act of coming together again	ALLY_ASSOCIATE_MARRY
syndication.n.01	organizing into or administering as a syndicate	ALLY_ASSOCIATE_MARRY
rise.n.02	the act of changing location in an upward direction	RAISE
elevation.n.01	the event of something being raised upward	RAISE
ascension.n.04	(astronomy) the rising of a star above the horizon	RAISE
assumption.n.05	(Christianity) the taking up of the body and soul of the Virgin Mary when her earthly life had ended	RAISE
lift.n.12	the act of raising something	RAISE
lift.n.04	a wave that lifts the surface of the water or ground	RAISE
pull-up.n.02	an arm exercise performed by pulling yourself up on a horizontal bar until your chin is level with the bar	STRAIGHTEN
clamber.n.01	an awkward climb	RAISE
climb.n.03	the act of climbing something	RAISE
climb.n.02	an event that involves rising to a higher point (as in altitude or temperature or intensity etc.)	INCREASE_ENLARGE_MULTIPLY
cloud.n.02	a visible mass of water or ice particles suspended at a considerable altitude	CLOUD_SHADOW_HIDE
surfacing.n.01	emerging to the surface and becoming apparent	RAISE
erecting.n.01	the act of building or putting up	MOUNT_ASSEMBLE_PRODUCE
escalade.n.01	an act of scaling by the use of ladders (especially the walls of a fortification)	RAISE
scaling.n.03	ascent by or as if by a ladder	RAISE
comb-out.n.01	the act of removing tangles from you hair with a comb	STRAIGHTEN
comb.n.05	the act of drawing a comb through hair	STRAIGHTEN
heave.n.03	the act of lifting something with great effort	RAISE
mountain_climbing.n.01	the activity of climbing a mountain	RAISE
weightlift.n.01	bodybuilding by exercise that involves lifting weights	RAISE
press.n.08	a weightlift in which the barbell is lifted to shoulder height and then smoothly lifted overhead	RAISE
tide.n.02	something that may increase or decrease (like the tides of the sea)	RAISE
upheaval.n.03	(geology) a rise of land to a higher elevation (as in the process of mountain building)	RAISE
uplifting.n.01	the rise of something	RAISE
intersection.n.06	the act of intersecting (as joining by causing your path to intersect your target's path)	OVERLAP
stratification.n.03	forming or depositing in layers	OVERLAP
superposition.n.03	(geometry) the placement of one object ideally in the position of another one in order to show that the two coincide	OVERLAP
superposition.n.04	the placement of one thing on top of another	OVERLAP
review.n.09	practice intended to polish performance or refresh the memory	STUDY
exercise.n.03	systematic training by multiple repetitions	TEACH
training.n.01	activity leading to skilled behavior	TEACH
refresher_course.n.01	a course that reviews and updates a topic for those who have not kept abreast of developments	STUDY
education.n.01	the activities of educating or instructing; activities that impart knowledge or skill	TEACH
homework.n.01	preparatory school work done outside school (especially at home)	STUDY
assignment.n.05	an undertaking that you have been assigned to do (as by an instructor)	ASSIGN-smt-to-smn
importunity.n.01	insistent solicitation and entreaty	PROPOSE
solicitation.n.01	an entreaty addressed to someone of superior status	ASK_REQUEST
feedback.n.01	the process in which part of the output of a system is returned to its input in order to regulate its further output	PROPOSE
nominating_speech.n.01	an address (usually at a political convention) proposing the name of a candidate to run for election	PROPOSE
nomination.n.01	the act of officially naming a candidate	ASSIGN-smt-to-smn
brush.n.03	momentary contact	TOUCH
snogging.n.01	(British informal) cuddle and kiss	TOUCH
kiss.n.01	the act of caressing with the lips (or an instance thereof)	TOUCH
caress.n.01	a gentle affectionate stroking (or something resembling it)	TOUCH
stroke.n.05	a light touch with the hands	TOUCH
cuddle.n.01	a close and affectionate (and often prolonged) embrace	TOUCH
fingering.n.02	touching something with the fingers	TOUCH
feel.n.04	manual stimulation of the genital area for sexual pleasure	TOUCH
kiss.n.04	a light glancing touch	TOUCH
tapping.n.01	the sound of light blow or knock	TOUCH
smack.n.05	an enthusiastic kiss	TOUCH
friction.n.03	effort expended in moving one object over another with pressure	TOUCH
stroke.n.04	a light touch	TOUCH
tag.n.05	(sports) the act of touching a player in a game (which changes their status in the game)	TOUCH
tickle.n.02	the act of tickling	TOUCH
auction.n.02	the public sale of something to the highest bidder	SELL
selling.n.01	the exchange of goods for an agreed sum of money	SELL
black_market.n.02	an illegal market in which goods or currencies are bought and sold in violation of rationing or controls	SELL
commercialization.n.01	the act of commercializing something; involving something in commerce	SELL
marketing.n.02	the commercial processes involved in promoting and selling and distributing a product or service	SELL
denationalization.n.01	changing something from state to private ownership or control	SELL
dumping.n.01	selling goods abroad at a price below that charged in the domestic market	SELL
exporting.n.01	the commercial activity of selling and shipping goods to a foreign country	SELL
finance.n.03	the management of money and credit and banking and investments	PAY
vending.n.01	the act of selling goods for a living	SELL
pawn.n.04	borrowing and leaving an article as security for repayment of the loan	SELL
marketing.n.03	shopping at a market	SELL
redeployment.n.01	the withdrawal and redistribution of forces in an attempt to use them more effectively	SORT_CLASSIFY_ARRANGE
deployment.n.01	the distribution of forces in preparation for battle or work	CIRCULATE_SPREAD_DISTRIBUTE
preparation.n.01	the activity of putting or setting in order in advance of some act or purpose	PREPARE
retail.n.01	the selling of goods to consumers; usually in small quantities and not for resale	SELL
retailing.n.01	the activities involved in selling commodities directly to consumers	SELL
sell.n.01	the activity of persuading someone to buy	SELL
syndication.n.02	selling (an article or cartoon) for publication in many magazines or newspapers at the same time	SELL
traffic.n.02	buying and selling; especially illicit trade	SELL
wholesale.n.01	the selling of goods to merchants; usually in large quantities for resale to consumers	SELL
nutrition.n.01	(physiology) the organic process of nourishing or being nourished; the processes by which an organism assimilates food and uses it for growth and maintenance	NOURISH_FEED
feeding.n.02	the act of supplying food and nourishment	NOURISH_FEED
nourishment.n.02	the act of nourishing	NOURISH_FEED
nursing.n.03	nourishing at the breast	NOURISH_FEED
lactation.n.02	the production and secretion of milk by the mammary glands	NOURISH_FEED
suckling.n.04	feeding an infant by giving suck at the breast	NOURISH_FEED
forced_feeding.n.01	feeding that consists of the delivery of a nutrient solution (as through a nasal tube) to someone who cannot or will not eat	NOURISH_FEED
nurturance.n.01	physical and emotional care and nourishment	NOURISH_FEED
overfeeding.n.01	excessive feeding	NOURISH_FEED
spoonfeeding.n.01	feeding someone (as a baby) from a spoon	NOURISH_FEED
blastoff.n.01	the launching of a missile or spacecraft to a specified destination	THROW
casting.n.03	the act of throwing a fishing line out over the water by means of a rod and reel	THROW
fishing.n.01	the act of someone who fishes as a diversion	HUNT
slinging.n.01	throwing with a wide motion (as if with a sling)	THROW
defenestration.n.01	the act of throwing someone or something out of a window	THROW
flick.n.01	a light sharp contact (usually with something flexible)	THROW
fling.n.03	the act of flinging	THROW
pitch.n.10	the action or manner of throwing something	THROW
heave.n.06	throwing something heavy (with great effort)	THROW
precipitation.n.04	the act of casting down or falling headlong from a height	FALL_SLIDE-DOWN
drop.n.06	a free and rapid descent by the force of gravity	DROP
precipitation.n.05	an unexpected acceleration or hastening	THROW
acceleration.n.01	an increase in rate of change	SPEED-UP
shy.n.01	a quick throw	THROW
assumption.n.07	the act of assuming or taking for granted	SUPPOSE
position.n.16	the act of positing; an assumption taken as a postulate or axiom	SUPPOSE
decoding.n.01	the activity of making clear or converting from code into plain text	INTERPRET
cryptography.n.02	act of writing in code or cipher	CONVERT
hypostatization.n.01	regarding something abstract as a material thing	REPRESENT
idealization.n.02	(psychiatry) a defense mechanism that splits something you are ambivalent about into two representations--one good and one bad	INTERPRET
reinterpretation.n.02	a new or different interpretation	INTERPRET
spiritualization.n.01	the act of making something spiritual; infusing it with spiritual content	CHANGE-APPEARANCE/STATE
kidnapping.n.01	(law) the unlawful act of capturing and carrying away a person against their will and holding them in false imprisonment	REMOVE_TAKE-AWAY_KIDNAP
abduction.n.01	the criminal act of capturing and carrying away by force a family member; if a man's wife is abducted it is a crime against the family relationship and against the wife	REMOVE_TAKE-AWAY_KIDNAP
weaning.n.01	the act of substituting other food for the mother's milk in the diet of a child or young mammal	REMOVE_TAKE-AWAY_KIDNAP
ablation.n.01	surgical removal of a body part or tissue	REMOVE_TAKE-AWAY_KIDNAP
abscission.n.02	the act of cutting something off	REMOVE_TAKE-AWAY_KIDNAP
amputation.n.02	a surgical removal of all or part of a limb	REMOVE_TAKE-AWAY_KIDNAP
sequestration.n.04	seizing property that belongs to someone else and holding it until profits pay the demand for which it was seized	REMOVE_TAKE-AWAY_KIDNAP
confiscation.n.01	seizure by the government	REMOVE_TAKE-AWAY_KIDNAP
autotomy.n.01	spontaneous removal or casting off of a body part (as the tail of a lizard or claw of a lobster) especially when the organism is injured or under attack	REMOVE_TAKE-AWAY_KIDNAP
denudation.n.01	the removal of covering	REMOVE_TAKE-AWAY_KIDNAP
dislodgment.n.01	forced removal from a position of advantage	REMOVE_TAKE-AWAY_KIDNAP
comb-out.n.02	the act of carefully weeding out unwanted things or people	REMOVE_TAKE-AWAY_KIDNAP
skimming.n.01	the act of removing floating material from the surface of a liquid	REMOVE_TAKE-AWAY_KIDNAP
de-iodination.n.01	the removal of iodine atoms from organic compounds	REMOVE_TAKE-AWAY_KIDNAP
deamination.n.01	removal of the amino radical from an amino acid or other amino compound	REMOVE_TAKE-AWAY_KIDNAP
decarboxylation.n.01	the process of removing a carboxyl group from a chemical compound (usually replacing it with hydrogen)	REMOVE_TAKE-AWAY_KIDNAP
decortication.n.01	removal of the outer covering of an organ or part	REMOVE_TAKE-AWAY_KIDNAP
subtraction.n.01	an arithmetic operation in which the difference between two numbers is calculated	REMOVE_TAKE-AWAY_KIDNAP
defoliation.n.01	the loss of foliage	REMOVE_TAKE-AWAY_KIDNAP
defoliation.n.02	causing the leaves of trees and other plants to fall off (as by the use of chemicals)	REMOVE_TAKE-AWAY_KIDNAP
deforestation.n.02	the removal of trees	REMOVE_TAKE-AWAY_KIDNAP
deactivation.n.02	the act of deactivating or making ineffective (as a bomb)	REMOVE_TAKE-AWAY_KIDNAP
demagnetization.n.01	the process of removing magnetization	REMOVE_TAKE-AWAY_KIDNAP
degaussing.n.01	the process of making a (steel) ship's hull nonmagnetic by producing an opposing magnetic field	REMOVE_TAKE-AWAY_KIDNAP
disarming.n.01	act of reducing or depriving of arms	REMOVE_TAKE-AWAY_KIDNAP
demineralization.n.02	the removal of minerals and mineral salts from a liquid (especially from water)	REMOVE_TAKE-AWAY_KIDNAP
denazification.n.01	social process of removing Nazis from official positions and giving up any allegiance to Nazism	REMOVE_TAKE-AWAY_KIDNAP
reduction.n.02	any process in which electrons are added to an atom or ion (as by removing oxygen or adding hydrogen); always occurs accompanied by oxidation of the reducing agent	REMOVE_TAKE-AWAY_KIDNAP
depilation.n.02	the act of removing hair (as from an animal skin)	REMOVE_TAKE-AWAY_KIDNAP
depolarization.n.01	a loss of polarity or polarization	REMOVE_TAKE-AWAY_KIDNAP
desalination.n.01	the removal of salt (especially from sea water)	REMOVE_TAKE-AWAY_KIDNAP
destalinization.n.01	social process of neutralizing the influence of Joseph Stalin by revising his policies and removing monuments dedicated to him and renaming places named in his honor	REMOVE_TAKE-AWAY_KIDNAP
detoxification.n.02	treatment for poisoning by neutralizing the toxic properties (normally a function of the liver)	REMOVE_TAKE-AWAY_KIDNAP
strip.n.06	a form of erotic entertainment in which a dancer gradually undresses to music	REMOVE_TAKE-AWAY_KIDNAP
disembowelment.n.01	the act of removing the bowels or viscera; the act of cutting so as to cause the viscera to protrude	REMOVE_TAKE-AWAY_KIDNAP
dislocation.n.01	an event that results in a displacement or discontinuity	REMOVE_TAKE-AWAY_KIDNAP
withdrawal.n.02	the act of taking out money or other capital	REMOVE_TAKE-AWAY_KIDNAP
extraction.n.03	the action of taking out something (especially using effort or force)	REMOVE_TAKE-AWAY_KIDNAP
elimination.n.04	the act of removing an unknown mathematical quantity by combining equations	REMOVE_TAKE-AWAY_KIDNAP
enucleation.n.01	surgical removal of something without cutting into it	REMOVE_TAKE-AWAY_KIDNAP
resection.n.01	surgical removal of part of a structure or organ	REMOVE_TAKE-AWAY_KIDNAP
foreclosure.n.01	the legal proceedings initiated by a creditor to repossess the collateral for loan that is in default	REMOVE_TAKE-AWAY_KIDNAP
hypophysectomy.n.01	surgical removal of the pituitary gland	REMOVE_TAKE-AWAY_KIDNAP
impress.n.01	the act of coercing someone into government service	REMOVE_TAKE-AWAY_KIDNAP
pinch.n.06	a squeeze with the fingers	PRESS_PUSH_FOLD
stemmer.n.03	an algorithm for removing inflectional and derivational endings in order to reduce word forms to a common stem	REMOVE_TAKE-AWAY_KIDNAP
rule.n.11	(mathematics) a standard procedure for solving a class of mathematical problems	MOUNT_ASSEMBLE_PRODUCE
bleat.n.01	the sound of sheep or goats (or any sound resembling this)	MAKE-A-SOUND
cry.n.05	the characteristic utterance of an animal	MAKE-A-SOUND
baa.n.01	the cry made by sheep	MAKE-A-SOUND
backfire.n.02	a loud noise made by the explosion of fuel in the manifold or exhaust of an internal combustion engine	MAKE-A-SOUND
bark.n.04	the sound made by a dog	MAKE-A-SOUND
bay.n.02	the sound of a hound on the scent	MAKE-A-SOUND
tick.n.01	a metallic tapping sound	MAKE-A-SOUND
ticktock.n.01	steady recurrent ticking sound as made by a clock	MAKE-A-SOUND
toot.n.01	a blast of a horn	MAKE-A-SOUND
roar.n.03	the sound made by a lion	MAKE-A-SOUND
whiz.n.02	a buzzing or hissing sound as of something traveling rapidly through the air	MAKE-A-SOUND
whir.n.01	sound of something in rapid motion	MAKE-A-SOUND
blare.n.01	a loud harsh or strident noise	MAKE-A-SOUND
thunder.n.02	a booming or crashing noise caused by air expanding along the path of a bolt of lightning	MAKE-A-SOUND
clatter.n.01	a rattling noise (often produced by rapid movement)	MAKE-A-SOUND
bray.n.01	the cry of an ass	MAKE-A-SOUND
hum.n.03	a humming noise	MAKE-A-SOUND
buzz.n.02	a confusion of activity and gossip	MAKE-A-SOUND
cackle.n.01	the sound made by a hen after laying an egg	MAKE-A-SOUND
caterwaul.n.01	the yowling sound made by a cat in heat	MAKE-A-SOUND
caw.n.01	the sound made by corvine birds	MAKE-A-SOUND
chatter.n.03	the high-pitched continuing noise made by animals (birds or monkeys)	MAKE-A-SOUND
cheep.n.01	the short weak cry of a young bird	MAKE-A-SOUND
chirp.n.01	a sharp sound made by small birds or insects	MAKE-A-SOUND
chirrup.n.01	a series of chirps	MAKE-A-SOUND
ting.n.01	a light clear metallic sound as of a small bell	MAKE-A-SOUND
chug.n.01	the dull explosive noise made by an engine	MAKE-A-SOUND
cluck.n.01	the sound made by a hen (as in calling her chicks)	MAKE-A-SOUND
clang.n.01	a loud resonant repeating noise	MAKE-A-SOUND
clanger.n.01	a conspicuous mistake whose effects seem to reverberate	MAKE-A-SOUND
snap.n.12	the act of snapping the fingers; movement of a finger from the tip to the base of the thumb on the same hand	MAKE-A-SOUND
snap.n.05	the noise produced by the rapid movement of a finger from the tip to the base of the thumb on the same hand	MAKE-A-SOUND
stridulation.n.01	a shrill grating or chirping noise made by some insects by rubbing body parts together	MAKE-A-SOUND
plunk.n.01	a hollow twanging sound	MAKE-A-SOUND
coo.n.01	the sound made by a pigeon	MAKE-A-SOUND
crunch.n.01	the sound of something crunching	MAKE-A-SOUND
squeak.n.01	a short high-pitched noise	MAKE-A-SOUND
screech.n.01	a high-pitched noise resembling a human cry	MAKE-A-SOUND
creak.n.01	a squeaking sound	MAKE-A-SOUND
honk.n.01	the cry of a goose (or any sound resembling this)	MAKE-A-SOUND
crow.n.02	the cry of a cock (or an imitation of it)	MAKE-A-SOUND
scrunch.n.01	a crunching noise	MAKE-A-SOUND
gobble.n.01	the characteristic sound made by a turkey cock	MAKE-A-SOUND
grinding.n.02	a harsh and strident sound (as of the grinding of gears)	MAKE-A-SOUND
rumble.n.01	a loud low dull continuous noise	MAKE-A-SOUND
growl.n.01	the sound of growling (as made by animals)	MAKE-A-SOUND
grunt.n.01	the short low gruff noise of the kind made by hogs	MAKE-A-SOUND
howl.n.02	the long plaintive cry of a hound or a wolf	MAKE-A-SOUND
howl.n.03	a loud sustained noise resembling the cry of a hound	MAKE-A-SOUND
jingle.n.01	a metallic sound	MAKE-A-SOUND
moo.n.01	the sound made by a cow or bull	MAKE-A-SOUND
purr.n.01	a low vibrating sound typical of a contented cat	MAKE-A-SOUND
meow.n.01	the sound made by a cat (or any sound resembling this)	MAKE-A-SOUND
neigh.n.01	the characteristic sounds made by a horse	MAKE-A-SOUND
squeal.n.01	a high-pitched howl	MAKE-A-SOUND
patter.n.02	a quick succession of light rapid sounds	MAKE-A-SOUND
pitter-patter.n.01	a series of rapid tapping sounds	MAKE-A-SOUND
peal.n.01	a deep prolonged sound (as of thunder or large bells)	MAKE-A-SOUND
shrilling.n.01	a continuing shrill noise; --P. J. Searles	MAKE-A-SOUND
projection.n.07	the acoustic phenomenon that gives sound a penetrating quality	MAKE-A-SOUND
quack.n.02	the harsh sound of a duck	MAKE-A-SOUND
quaver.n.01	a tremulous sound	MAKE-A-SOUND
